"DESCRIPTION","name"
"담보증권이 매도자로부터 매수자에게 인도되는 형태의 repo거래이다. 이러한 방식의 repo는 거래비용이 발생하나 매도자의 파산시 즉각적인 자금회수가 가능하여 매수자의 위치가 안정적이다. 또한 repo기간중 매도자가 고의적으로 또 다른 repo거래에 같은 유가증권을 이용하는 일종의 사기거래인 ""이중매매(double dipping)""의 가능성을 배제할 수 있다.","인도형 repo(delivery repo)"
"유가증권을 발행함에 있어 이를 매출할 목적으로 그 유가증권의 발행인으로부터 그 유가증권의 전부 또는 일부를 취득하거나, 이를 취득하는 자가 없을 때에 그 잔여분을 취득하는 계약을 하거나, 수수료를 받고 발행인을 위하여 당해 유가증권의 모집 또는 매출을 주선하거나, 기타 직접 간접으로 유가증권의 모집 또는 매출을 분담하는 것을 말한다.","인수(引受, underwriting)"
"발행증권의 인수를 위하여 구성된 관계업자를 말한다. 인수단은 발행유가증권의 인수업무에 공동으로 참여하며 공모 후 청약미달분이 있을 경우 이를 인수할 책임을 지는데 인수회사는 발행가격으로 주식 또는 사채발행 금액을 인수하여 자기책임하에 일반투자자에게 주식 및 사채를 매출한다. 인수단은 인수회사의 자격요건을 구비한 회사 중 주간사회사가 정한 회사로 구성하는데 주식의 경우 주간사회사는 간사지정 법인으로 인수단을 구성하되 간사단을 포함하여 3개 회사(시가발행증자 및 장외거래 주식공모의 경우에는 1개 회사) 이상이어야 한다.","인수단(引受團, underwriting syndicate)"
"인터넷 공모기업의 증권 발행정보 제공, 매매주문 집행, 사업설명서 제공 등의 업무를 제공하는 회사이다. 발행기업에게는 잠재투자자 발굴을 용이하게 해주고 투자자가 이들 신규공개 종목을 쉽게 발견할 수 있도록 하는 역할을 수행한다. 대표적인 회사로서 미국에 W. J 캐리버사가 있는데, 동사는 1996년 7월 SEC의 승인을 얻어 인터넷상에서 IPO(Initial Public Offering) 네트시스템을 운영하고 있다.","인터넷 인수업자(Internet underwriter)"
"2개 이상의 장치 사이에 정보나 신호를 주고받는 경우의 접점 또는 경계면을 말하며, 장치 사이를 연결하는 연결장치 그 자체를 가리키기도 한다. 그러나 장치끼리의 경계부분뿐 아니라 소프트웨어 끼리를 연결하는 경우의 경계부분도 인터페이스라고 한다. 일반적으로 이용자가 자신의 프로그램을 개발하는데 필요하게 되는 인터페이스는 메이커로부터 제공받는 매뉴얼(manual) 등에 기재되는데, 거기에는 데이터의 양식이나 명령어 등의 정보가 포함된다. 그러나 메이커의 기업비밀을 지키기 위해 공개되지 않는 부분도 있다. 인터페이스의 공개는 관련기기나 소프트웨어의 개발을 촉진시키기도 하며, 시장점유율이 높은 IBM 등의 컴퓨터 회사에 대해서는 조기공개를 요구하는 소리가 소프트웨어 개발업자, 관련기기 메이커 사이에 높아가고 있다.","인터페이스(interface)"
"인터넷 속의 작은 인터넷. 지금까지 사내 정보전달을 위해 사용하던 전용선을 인터넷으로 대체한 사내 정보전달시스템을 말한다. 인트라넷은 사회의 인프라로 정착해 가는 인터넷 기술을 기업, 공공기관, 연구소 등 단위조직에 적용해 통합된 네트워크 안에서 모든 업무를 수행할 수 있게 하는 차세대 그룹웨어 환경이다. 인터넷이 고객 및 거래선 등 주로 외부와 기업을 연결하는 도구로 이용되고 있다면 인터라넷은 기업체 내부의 정보교환에 응용하는 이른바 인터넷상의 LAN(근거리통신망)이라고 말할 수 있다. 기존의 전용 통신망이 전자메일의 운용상에 매우 높은 비용이 드는 것은 물론이고 기종이 다른 시스템을 사용하는 지역간 데이터 교환시 장애가 일어나는 등 많은 문제점이 있었으나 인트라넷은 인터넷을 이용하기 때문에 데이터 교환시 장애가 발생하지 않으며, 인터넷 표준 소프터웨어를 사용해 저렴한 비용으로 편리하게 이용할 수 있다. 이처럼 인트라넷의 원리는 LAN을 기반으로 데이터 저장장치인 서버를 연결하고 PC에 설치된 인터넷 검색 프로그램을 통해 업무를 처리할 수 있게 하는 것이다. 월드 와이드 웹(WWW) 표준기술을 사용하므로 동일한 문서는 컴퓨터 기종에 관계없이 읽을 수 있다. 인트라넷의 또 하나의 장점은 각종 응용프로그램을 마치 웹처럼 활용할 수 있다는 점이다.","인트라넷(intranet)"
"채권의 경우 고객이나 예탁자가 희망하는 경우 발행회사는 증권예탁원을 명의인으로 하여 발행할 수 있도록 증권거래법 제174조 ⑤항에 규정되어 있다. 이에 따라 발행회사는 채권자별로 채권실물을 발행하지 않고 증권예탁원의 명의로 채권등록부에 일괄등록하게 되며, 증권예탁원은 예탁자계좌부에, 예탁자는 고객계좌부에 각 채권자별로 지분을 계좌이체하는 제도를 말한다.","일괄등록(一括登錄)"
"일괄예탁이란 유가증권의 인수 또는 청약시 예탁자 또는 그 고객의 신청에 따라서 증권예탁원 명의로 일괄발행 또는 등록하여 자동예탁 처리하는 것을 말한다. 일괄예탁의 직접적인 관련 당사자는 유가증권의 발행인, 유가증권에 대한 투자자(청약 또는 인수인) 및 발행증권을 일괄수령 또는 배분하는 증권예탁원이며, 간접적으로 관련되는 자는 청약기관, 주간사회사, 명의개서대행회사 등이 있다. 일괄예탁은 투자자(청약 또는 인수인)의 명시적인 의사표시에 따라 발행인이 투자자에 갈음하여 증권예탁원 명의로 일괄하여 발행하여야 하며, 이때 일괄 발행될 수 있는 유가증권은 증권예탁원의 예탁가능 증권이거나 또는 증권예탁원 명의로 발행 등록되기 전에 예탁대상유가증권으로 지정되어야 한다. 투자자의 일괄예탁신청 의사표시는 청약서상에 일괄예탁 관련내용이 반영된 약관의 형태가 되며, 발행인(또는 청약기관, 주간사회사)은 증권예탁원으로 통보하면 증권예탁원은 통보받은 내용에 따라 각 예탁자별로 지분에 비례하여 고객분, 자기분을 구분 배분함으로써 자동예탁 처리한다. 또한 증권회사 등 고객이 있는 예탁자는 증권예탁원으로부터의 자동예탁처리 통보와 동시에 해당 고객의 계좌에 기장 처리함으로써 예탁이 완료된다. 이때 증권실물의 흐름은 발행인으로부터 증권예탁원으로 직접 이어지고, 발행물량은 증권예탁원의 요청에 의하여 극히 필요한 최소물량만이 발행 교부되게 된다. 일괄예탁제도를 이용함으로써 발행인은 자금조달비용을 절감할 수 있으며, 투자자는 실물이동에 따른 사고위험을 방지할 수 있고, 발행일정 단축으로 인하여 조기에 환금성을 확보할 수 있게 된다.","일괄예탁(一括預託)"
"불연속 기간동안의 개별지시에 대한 결제처리를 개별지시가 전송되고 수령된 일정시점의 말미에 한꺼번에 처리하는 방식을 말한다. 이와 반대로 개별지시에 대한 결제처리를 수령 시점에 즉시 처리하는 방식은 온라인방식이라 한다.","일괄처리방식(一括處理方式, batch processing)"
"일반균형이론은 개별시장의 가격 및 수급량 결정을 따로 떼어내어 보지 않고 다른 부문과의 상호 의존관계를 감안하여 모든 시장과 연관시켜 보는 분석방법으로서 경제전반의 균형상태를 다루는 이론이다. 일반균형상태는 ①모든 소비자가 자기의 예산제약하에 효용이 극대화되는 상품 묶음을 소비하고, ②모든 소비자가 원하는 만큼의 생산요소를 공급하고, ③모든 기업이 주어진 여건하에 이윤을 극대화 하고, ④주어진 가격체계에서 모든 생산물시장과 생산요소시장이 균형을 이루는 상태라고 할 수 있다. 일반균형이론은 프랑스 경제학자 왈라스(Walras)에 의해 가정되고, 애로우(K. Arrow)와 데브뤼(G. Debreu)가 1950년대에 증명하였다.","일반균형이론(一般均衡理論, theory of general equilibrium)"
"repo거래에서 담보증권의 제공자인 매도자가 거래기간중 담보증권을 임의로 교체할 수 있는 방식이다. 이는 증권차입자 즉, 매수자가 특정증권에 국한시켜 차입하는 경우(특별담보)가 아니고, 제공되는 담보물의 범위에 제한이 없으며 거래당사자의 사전계약에 따라 담보 증권의 범위와 담보물 교체회수가 결정된다.","일반담보물(一般擔保物, general collateral)"
"뮤추얼펀드의 모든 사무업무를 취급하는 회사로서 뮤추얼펀드 매입 또는 환매주문에 대하여 계정을 관리하고, 순자산가치의 기준가격 반영 등의 업무를 수행한다. 예를 들어 그날 접수된 매입 주문에 대해서 확인 도장을 날인하고, 주문 이후에 결정된 뮤추얼펀드의 기준가격으로 뮤추얼펀드를 매입하도록 한다. 환매에 대해서도 같은 과정을 거쳐 환매에 응하도록 계정을 관리하는데, 일반사무수탁회사는 크게 내부, 외부, 혼합형으로 구분할 수 있다.","일반사무수탁회사(一般事務受託會社, transfer agent)"
"매매거래의 당사자중 일방이 매매내역을 결제기구에 보고하고 타방 당사자는 추후에 동 내역을 승인하는 방식으로 매매확인이 이루어지는 매매확인방식을 말한다. 동 시스템은 쌍방확인시스템에 참가할 수 없거나 또는 쌍방확인시스템과 관련한 리스크 공동부담협정의 부담을 원치 않는 경우 기관투자가 등 시장간접참가자(Indirect Market Participant)를 위해 고안된 매매확인시스템이다. 본질적으로 일방대조시스템은 증권회사와 기관투자가 또는 기관투자가의 결제대리인을 연결해 주는 통신시스템으로서 쌍방매매확인시스템과는 달리 매매보고를 위한 이중의 노력을 경감시켜 준다는 장점이 있다, 우리나라 증권예탁원의 기관결제제도, 캐나다 중앙예탁기관인 CDS의 ELTRA, 미국 중앙예탁기관인 DTC의 기관결제(ID)시스템 및 프랑스 중앙예탁기관인 SICOVAM의 SBI 시스템 등이 동 방식으로 운영된다.","일방매매확인(一方賣買確認, one sided comparison)"
"중앙예탁기관에 의한 국제적 업무연계의 목적은 증권의 보관(safekeeping)·관리(administration)·이전(transfer)과 국제증권거래의 결제와 관련하여 상호 보완적으로 국제증권예탁결제서비스를 제공하는데 있다. 이러한 국제연계방식에는 한쪽 중앙예탁기관이 다른쪽 기관에 계좌를 개설하여 참가자로서 이용하는 성격을 갖는데, 이 때 한쪽 기관만이 상대기관을 이용하는 방식을 일방연계방식이라 하고, 두기관 상호간에 서로 계좌를 개설하여 서로 이용하는 방식을 쌍방연계방식이라 한다. 이러한 중앙예탁기관간 국제연계시스템의 구축은 각 국내에서 이미 확보하고 있는 예탁결제 네트워크를 해외의 다른 예탁결제 네트워크와 연계를 확대함으로써 범세계화하는 국제증권시장에서의 지역적인 제약을 극복하고 국내발행증권의 유통범위를 세계적으로 확장할 수 있는 유통채널을 제공하는데 그 의의가 있다.","일방연계방식(一方連繫方式, unilateral or one-way link)"
